frame.number,frame.time,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,ip.len,tcp.len,tcp.srcport,tcp.dstport,Value,normality,ExtractedIPSrc,ExtractedIPDst,ExtractedEthSrc,ExtractedEthDst,ExtractedErrorMessage
69829,125516540307389,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58843.0,-99.0,0,,,,,
69838,125516652413326,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53064.0,-99.0,0,,,,,
69848,125516766723784,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59935.0,-99.0,0,,,,,
69857,125516877697052,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51711.0,-99.0,0,,,,,
69866,125516994919954,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52788.0,-99.0,0,,,,,
69876,125517102225646,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61614.0,-99.0,0,,,,,
69885,125517219525668,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55483.0,-99.0,0,,,,,
69894,125517328255751,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60162.0,-99.0,0,,,,,
69903,125517437756732,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52190.0,-99.0,0,,,,,
69912,125517552073298,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63239.0,-99.0,0,,,,,
69922,125517679309680,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53639.0,-99.0,0,,,,,
69932,125517777027632,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57256.0,-99.0,0,,,,,
69941,125517888425442,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51276.0,-99.0,0,,,,,
69952,125518009805590,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50428.0,-99.0,0,,,,,
69961,125518115640963,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59772.0,-99.0,0,,,,,
69971,125518230866499,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52825.0,-99.0,0,,,,,
69980,125518342373569,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57513.0,-99.0,0,,,,,
69989,125518454390631,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51565.0,-99.0,0,,,,,
69998,125518565828650,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55858.0,-99.0,0,,,,,
69999,125518788700604,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55858.0,-99.0,0,,,,,
70000,125519020711987,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55858.0,-99.0,0,,,,,
70009,125519048227311,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57661.0,-99.0,0,,,,,
70010,125519268662655,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57661.0,-99.0,0,,,,,
70019,125519293304418,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56064.0,-99.0,0,,,,,
70028,125519443283748,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53939.0,-99.0,0,,,,,
70037,125519548113230,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55553.0,-99.0,0,,,,,
70046,125519609170443,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54325.0,-99.0,0,,,,,
70055,125519722380787,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65053.0,-99.0,0,,,,,
70065,125519835770942,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49660.0,-99.0,0,,,,,
70074,125519947230015,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63626.0,-99.0,0,,,,,
70083,125520061115217,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62421.0,-99.0,0,,,,,
70092,125520174688509,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63253.0,-99.0,0,,,,,
70101,125520284496894,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60999.0,-99.0,0,,,,,
70111,125520398149901,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60832.0,-99.0,0,,,,,
70120,125520508964177,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50974.0,-99.0,0,,,,,
70129,125520622439932,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57522.0,-99.0,0,,,,,
70137,125520733830426,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59311.0,-99.0,0,,,,,
70147,125520850214580,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59328.0,-99.0,0,,,,,
70157,125520959976211,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63079.0,-99.0,0,,,,,
70166,125521071027882,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56223.0,-99.0,0,,,,,
70174,125521186856790,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61413.0,-99.0,0,,,,,
70184,125521298961330,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51151.0,-99.0,0,,,,,
70193,125521410056570,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63396.0,-99.0,0,,,,,
70203,125521525020428,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62458.0,-99.0,0,,,,,
70212,125521636891146,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63775.0,-99.0,0,,,,,
70222,125521750749567,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56409.0,-99.0,0,,,,,
70231,125521859803215,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50608.0,-99.0,0,,,,,
70240,125521971128433,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53434.0,-99.0,0,,,,,
70250,125522083285872,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64838.0,-99.0,0,,,,,
70259,125522197872484,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51118.0,-99.0,0,,,,,
70268,125522346837487,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53129.0,-99.0,0,,,,,
70277,125522618418249,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60325.0,-99.0,0,,,,,
70287,125522876605846,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55569.0,-99.0,0,,,,,
70288,125523216664980,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55569.0,-99.0,0,,,,,
70297,125523245560716,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52625.0,-99.0,0,,,,,
70306,125523336578044,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53936.0,-99.0,0,,,,,
70315,125523446997210,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58091.0,-99.0,0,,,,,
70324,125523558579561,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55727.0,-99.0,0,,,,,
70334,125523671317559,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62750.0,-99.0,0,,,,,
70343,125523784172215,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59561.0,-99.0,0,,,,,
70352,125523894100530,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62124.0,-99.0,0,,,,,
70361,125524006873818,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62628.0,-99.0,0,,,,,
70370,125524116912057,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56292.0,-99.0,0,,,,,
70380,125524233410883,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57523.0,-99.0,0,,,,,
70389,125524342631592,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54696.0,-99.0,0,,,,,
70398,125524454164135,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57072.0,-99.0,0,,,,,
70407,125524567908135,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59857.0,-99.0,0,,,,,
70416,125524680463126,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55717.0,-99.0,0,,,,,
70426,125524791827117,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51940.0,-99.0,0,,,,,
70435,125524901214822,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53601.0,-99.0,0,,,,,
70444,125525012905739,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62839.0,-99.0,0,,,,,
70453,125525126444337,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54858.0,-99.0,0,,,,,
70469,125525235933332,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60416.0,-99.0,0,,,,,
70479,125525345628932,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56785.0,-99.0,0,,,,,
70487,125525456894660,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64734.0,-99.0,0,,,,,
70496,125525568874421,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57313.0,-99.0,0,,,,,
70499,125525792667269,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57313.0,-99.0,0,,,,,
70508,125525817120898,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51006.0,-99.0,0,,,,,
70517,125525905953283,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63872.0,-99.0,0,,,,,
70526,125526018799228,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52643.0,-99.0,0,,,,,
70535,125526127209483,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52573.0,-99.0,0,,,,,
70545,125526239041993,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61974.0,-99.0,0,,,,,
70554,125526347925992,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54872.0,-99.0,0,,,,,
70563,125526459055565,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64883.0,-99.0,0,,,,,
70572,125526572871049,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60562.0,-99.0,0,,,,,
70583,125526735776923,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62706.0,-99.0,0,,,,,
70584,125526956670423,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62706.0,-99.0,0,,,,,
70593,125526980335063,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55764.0,-99.0,0,,,,,
70594,125527196673476,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55764.0,-99.0,0,,,,,
70603,125527224747871,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60507.0,-99.0,0,,,,,
70612,125527331794277,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61056.0,-99.0,0,,,,,
70621,125527420157938,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50015.0,-99.0,0,,,,,
70622,125527640702119,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50015.0,-99.0,0,,,,,
70630,125527692864321,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50396.0,-99.0,0,,,,,
70640,125527765603921,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62964.0,-99.0,0,,,,,
70643,125528000689244,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62964.0,-99.0,0,,,,,
70652,125528240307116,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49991.0,-99.0,0,,,,,
70661,125528267291469,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65047.0,-99.0,0,,,,,
70670,125528363005596,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56696.0,-99.0,0,,,,,
70679,125528471533918,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57299.0,-99.0,0,,,,,
70688,125528583642973,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55260.0,-99.0,0,,,,,
70697,125528696107250,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53617.0,-99.0,0,,,,,
70707,125528806405550,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62936.0,-99.0,0,,,,,
70716,125528953045393,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51743.0,-99.0,0,,,,,
70725,125529031128276,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56334.0,-99.0,0,,,,,
70734,125529142476848,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64391.0,-99.0,0,,,,,
70743,125529254624593,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59122.0,-99.0,0,,,,,
70753,125529367964177,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53798.0,-99.0,0,,,,,
70762,125529484678635,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50112.0,-99.0,0,,,,,
70771,125529596911126,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58323.0,-99.0,0,,,,,
70780,125529707560072,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56856.0,-99.0,0,,,,,
70789,125529820262069,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53821.0,-99.0,0,,,,,
70799,125529931108658,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54006.0,-99.0,0,,,,,
70808,125530041619631,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58067.0,-99.0,0,,,,,
70810,125530260656160,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58067.0,-99.0,0,,,,,
70825,125530276171099,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52853.0,-99.0,0,,,,,
70834,125530297504108,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55121.0,-99.0,0,,,,,
70843,125530385767098,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58089.0,-99.0,0,,,,,
70853,125530504307870,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54906.0,-99.0,0,,,,,
70862,125530613830688,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63943.0,-99.0,0,,,,,
70871,125530726770556,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53117.0,-99.0,0,,,,,
70880,125530839377608,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59719.0,-99.0,0,,,,,
70889,125530951150003,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63624.0,-99.0,0,,,,,
70899,125531063881383,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50553.0,-99.0,0,,,,,
70908,125531173471663,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56256.0,-99.0,0,,,,,
70917,125531288527699,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62710.0,-99.0,0,,,,,
70926,125531400464662,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50850.0,-99.0,0,,,,,
70935,125531511771464,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54815.0,-99.0,0,,,,,
70944,125531628900969,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60548.0,-99.0,0,,,,,
70955,125531836957689,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59306.0,-99.0,0,,,,,
70956,125532068704128,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59306.0,-99.0,0,,,,,
70965,125532095513753,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55717.0,-99.0,0,,,,,
70974,125532181964602,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60450.0,-99.0,0,,,,,
70975,125532400710514,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60450.0,-99.0,0,,,,,
70984,125532448122252,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60347.0,-99.0,0,,,,,
70993,125532467903930,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60186.0,-99.0,0,,,,,
71002,125532559808033,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60458.0,-99.0,0,,,,,
71004,125532776719518,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60458.0,-99.0,0,,,,,
71012,125532798321075,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62443.0,-99.0,0,,,,,
71023,125532891193541,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59028.0,-99.0,0,,,,,
71032,125533003377465,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55478.0,-99.0,0,,,,,
71041,125533115941463,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60405.0,-99.0,0,,,,,
71050,125533277488466,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52363.0,-99.0,0,,,,,
71059,125533337176977,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65045.0,-99.0,0,,,,,
71069,125533450998573,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51996.0,-99.0,0,,,,,
71078,125533564036185,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56972.0,-99.0,0,,,,,
71087,125533680514375,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49255.0,-99.0,0,,,,,
71096,125533794625548,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56945.0,-99.0,0,,,,,
71105,125533903532522,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55887.0,-99.0,0,,,,,
71115,125534017550505,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55814.0,-99.0,0,,,,,
71124,125534128999717,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65111.0,-99.0,0,,,,,
71133,125534240203508,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62381.0,-99.0,0,,,,,
71142,125534351249091,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54639.0,-99.0,0,,,,,
71151,125534462766980,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59445.0,-99.0,0,,,,,
71161,125534587430743,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60053.0,-99.0,0,,,,,
71170,125534689206339,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56083.0,-99.0,0,,,,,
71179,125534804012581,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63183.0,-99.0,0,,,,,
71188,125534916120452,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54044.0,-99.0,0,,,,,
71197,125535028773009,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54034.0,-99.0,0,,,,,
71207,125535139927616,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49691.0,-99.0,0,,,,,
71216,125535253983187,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61946.0,-99.0,0,,,,,
71227,125535364341705,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55080.0,-99.0,0,,,,,
71238,125535725163373,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50952.0,-99.0,0,,,,,
71246,125535746743172,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62179.0,-99.0,0,,,,,
71256,125536133660954,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50225.0,-99.0,0,,,,,
71265,125536242565372,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64338.0,-99.0,0,,,,,
71266,125536464714591,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64338.0,-99.0,0,,,,,
71275,125536490203241,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53926.0,-99.0,0,,,,,
71284,125536581213800,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49759.0,-99.0,0,,,,,
71294,125536692104466,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59978.0,-99.0,0,,,,,
71304,125536803755855,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60428.0,-99.0,0,,,,,
71313,125536916485108,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60097.0,-99.0,0,,,,,
71322,125537031265641,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63729.0,-99.0,0,,,,,
71331,125537149370342,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49707.0,-99.0,0,,,,,
71340,125537258725081,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50949.0,-99.0,0,,,,,
71349,125537368374539,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56596.0,-99.0,0,,,,,
71359,125537481764233,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58162.0,-99.0,0,,,,,
71368,125537593409302,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50399.0,-99.0,0,,,,,
71377,125537705432628,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55734.0,-99.0,0,,,,,
71387,125537820291628,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55629.0,-99.0,0,,,,,
71396,125537931488438,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52747.0,-99.0,0,,,,,
71406,125538042256688,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64658.0,-99.0,0,,,,,
71415,125538153973981,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58903.0,-99.0,0,,,,,
71424,125538266366462,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60753.0,-99.0,0,,,,,
71433,125538387218332,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51036.0,-99.0,0,,,,,
71442,125538492989353,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64294.0,-99.0,0,,,,,
71452,125538609762306,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56838.0,-99.0,0,,,,,
71460,125538719664121,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64580.0,-99.0,0,,,,,
71470,125538830601171,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50472.0,-99.0,0,,,,,
71479,125538940865592,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56441.0,-99.0,0,,,,,
71488,125539055670238,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50203.0,-99.0,0,,,,,
71498,125539166860652,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55914.0,-99.0,0,,,,,
71507,125539279444728,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56504.0,-99.0,0,,,,,
71516,125539390130494,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49272.0,-99.0,0,,,,,
71526,125539502941533,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61580.0,-99.0,0,,,,,
71539,125539621161576,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50077.0,-99.0,0,,,,,
71549,125539730951680,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56995.0,-99.0,0,,,,,
71558,125539841994996,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52164.0,-99.0,0,,,,,
71567,125539958138035,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62405.0,-99.0,0,,,,,
71576,125540066092804,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49975.0,-99.0,0,,,,,
71585,125540179132287,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63855.0,-99.0,0,,,,,
71586,125540400714543,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63855.0,-99.0,0,,,,,
71587,125540624708539,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63855.0,-99.0,0,,,,,
71596,125540657182717,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57575.0,-99.0,0,,,,,
71597,125540876662420,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57575.0,-99.0,0,,,,,
71606,125540905364894,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61228.0,-99.0,0,,,,,
71615,125540994244888,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56895.0,-99.0,0,,,,,
71623,125541104517345,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60215.0,-99.0,0,,,,,
71632,125541216551112,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60178.0,-99.0,0,,,,,
71643,125541329768693,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56372.0,-99.0,0,,,,,
71652,125541444622590,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50892.0,-99.0,0,,,,,
71661,125541553534242,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62417.0,-99.0,0,,,,,
71670,125541672979333,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52331.0,-99.0,0,,,,,
